0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.31830988618378975,8.835952525203666e-18,0.0067334783615801705,0.02160834419670734,1.5996540065303356e-17,7.636267001198935e-18,0.011613719837734507,0.03378879846320813,0.008493619807537113,6.741624877035109e-18,6.4324335364769964e-18,3.9069391737501456e-18,0.016978131565366542,0.042055332350641295,0.008670907956845693,0.005597679695028831
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.31830988618378975,0.0003133962015846602,0.00673301552402739,0.021608363522357663,0.0006185418530882272,4.254957389957539e-05,0.011611429539852385,0.03378899847367238,0.00849361543502034,0.0009143207589569415,0.0001634546726190096,2.508751230299632e-05,0.01697182493845084,0.04205630017239626,0.00867096475240424,0.005597676085649563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837918,0.00032388880655760433,0.005198212742907132,2.4717413022090165e-07,0.0006583557505704705,1.676708246482052e-10,0.007308516385236817,1.2493248594482377e-06,0.0002412506891604969,0.0010098396437658221,7.379597767160728e-07,7.364370491518046e-07,0.006956937562385927,3.5485563366509014e-06,0.006454987652626138,1.3113526472389642e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.0003250304195141124,0.006732980522313187,0.02160834602170361,0.0006381608679163917,4.412913127566407e-05,0.011611264919522581,0.033788920126809306,0.008493619395192617,0.0009356525143345457,0.00017149520217176544,2.6018840925467377e-05,0.016971406219996876,0.0420561209663849,0.008670998156152156,0.005597679354557387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.00032032124000802375,0.0067329948436252824,0.021608353182276534,0.0006302073746781,4.348977438246282e-05,0.011611332275627793,0.033788952183236284,0.008493617774847417,0.0009269837399951676,0.00016825179032019895,2.5641867217499805e-05,0.016971577542977283,0.04205619429037774,0.00867098448866592,0.0055976780170499734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.3183098861837918,1.0144422405770012e-17,0.005197718394646541,2.3266301102892122e-17,1.108578828596521e-17,5.000199234992728e-18,0.0073060177357310244,1.0353368103722386e-18,0.00024125068905379198,2.9863679657379543e-18,6.8300848436077146e-18,2.0706736207444768e-18,0.006949843075427188,8.310303464587836e-17,0.006454985028416288,3.0273144520126455e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,8.835952525203666e-18,0.0067334783615801705,0.02160834419670734,1.5996540065303356e-17,7.636267001198935e-18,0.011613719837734507,0.03378879846320813,0.008493619807537113,6.741624877035109e-18,6.4324335364769964e-18,3.9069391737501456e-18,0.016978131565366542,0.042055332350641295,0.008670907956845693,0.005597679695028831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.31830988618379064,0.5824569218686038,0.6655280631629578,0.792784953521967,0.6516887168140922,0.9501704923175495,0.4418050325178509,0.5664346471531332,1.0561868009882767,0.20914208947051807,0.43192281323376,1.1132089502336289,0.08389831985775513,0.03383768486928898,0.26880138171358803,1.124461402854478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618379064,0.5689833532611682,0.59561394127341,0.7549131465724301,0.5122802655166814,0.8806993607359667,0.2086041486503026,0.36025097167990117,0.9523061411844407,0.0896391935213987,0.17874645715913698,0.9767166703240789,0.4038599156520635,0.33615425700697266,0.08159344764478223,0.9616160094709569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.0003250304195141124,0.006732980522313187,0.02160834602170361,0.0006381608679163917,4.412913127566407e-05,0.011611264919522581,0.033788920126809306,0.008493619395192617,0.0009356525143345457,0.00017149520217176544,2.6018840925467377e-05,0.016971406219996876,0.0420561209663849,0.008670998156152156,0.005597679354557387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.00032032124000802375,0.0067329948436252824,0.021608353182276534,0.0006302073746781,4.348977438246282e-05,0.011611332275627793,0.033788952183236284,0.008493617774847417,0.0009269837399951676,0.00016825179032019895,2.5641867217499805e-05,0.016971577542977283,0.04205619429037774,0.00867098448866592,0.0055976780170499734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,8.835952525203666e-18,0.0067334783615801705,0.02160834419670734,1.5996540065303356e-17,7.636267001198935e-18,0.011613719837734507,0.03378879846320813,0.008493619807537113,6.741624877035109e-18,6.4324335364769964e-18,3.9069391737501456e-18,0.016978131565366542,0.042055332350641295,0.008670907956845693,0.005597679695028831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.31830988618379064,0.5824569218686038,0.6655280631629578,0.792784953521967,0.6516887168140922,0.9501704923175495,0.4418050325178509,0.5664346471531332,1.0561868009882767,0.20914208947051807,0.43192281323376,1.1132089502336289,0.08389831985775513,0.03383768486928898,0.26880138171358803,1.124461402854478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618379064,0.5689833532611682,0.59561394127341,0.7549131465724301,0.5122802655166814,0.8806993607359667,0.2086041486503026,0.36025097167990117,0.9523061411844407,0.0896391935213987,0.17874645715913698,0.9767166703240789,0.4038599156520635,0.33615425700697266,0.08159344764478223,0.9616160094709569
0.3183098861837918,0.00032388880655760433,0.005198212742907132,2.4717413022090165e-07,0.0006583557505704705,1.676708246482052e-10,0.007308516385236817,1.2493248594482377e-06,0.0002412506891604969,0.0010098396437658221,7.379597767160728e-07,7.364370491518046e-07,0.006956937562385927,3.5485563366509014e-06,0.006454987652626138,1.3113526472389642e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.0003250304195141124,0.006732980522313187,0.02160834602170361,0.0006381608679163917,4.412913127566407e-05,0.011611264919522581,0.033788920126809306,0.008493619395192617,0.0009356525143345457,0.00017149520217176544,2.6018840925467377e-05,0.016971406219996876,0.0420561209663849,0.008670998156152156,0.005597679354557387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,0.00032032124000802375,0.0067329948436252824,0.021608353182276534,0.0006302073746781,4.348977438246282e-05,0.011611332275627793,0.033788952183236284,0.008493617774847417,0.0009269837399951676,0.00016825179032019895,2.5641867217499805e-05,0.016971577542977283,0.04205619429037774,0.00867098448866592,0.0055976780170499734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31830988618378975,8.835952525203666e-18,0.0067334783615801705,0.02160834419670734,1.5996540065303356e-17,7.636267001198935e-18,0.011613719837734507,0.03378879846320813,0.008493619807537113,6.741624877035109e-18,6.4324335364769964e-18,3.9069391737501456e-18,0.016978131565366542,0.042055332350641295,0.008670907956845693,0.005597679695028831
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3183098861837893,7.131726482975433e-18,0.009760164333458794,4.323693456097588e-18,1.6793887883655267e-18,1.2347111933867386e-18,0.020416014529617655,3.9493873763605435e-17,0.038062632636223295,4.141347241488954e-19,3.3130777931911632e-18,1.2533991139586291e-17,0.03767110143489636,5.401861471066982e-18,0.05029117064531349,3.679932637996741e-17
