0,1,2,3,4,5,6
0.0010000817036725238,6.360654432382621e-11,3.767958591255773e-15,3.76825240942289e-15,-1.1689122380284099e-29,-2.5296422592112e-20,-8.06107443621739e-30
0.0010025391824914536,3.4399587649393846e-13,3.855231429383618e-15,7.963116591787105e-14,4.90637021598753e-28,-2.036990240761414e-20,-1.3061310116432248e-27
0.0009989854508943815,4.977233198470243e-11,3.105956356283739e-15,3.09262674345008e-13,1.1546724143113349e-27,2.143717594002927e-18,-9.515125344755738e-27
0.0009982711824474276,5.982424925572218e-12,4.123322879789103e-15,6.968910619347393e-13,-8.535302949006102e-27,-1.5901382153276368e-18,-3.63687745494511e-26
0.0009967627606065036,6.806138840252569e-13,5.9473986831085614e-15,4.3392154442362173e-14,3.614573569142497e-28,-1.6456493401577686e-20,-5.960402776473846e-28
0.00098965625981881,4.345771605190194e-12,2.935050140953519e-15,4.016482007611522e-14,-3.881964028730798e-28,-4.2638007389325524e-20,-1.9869163990369364e-28
0.0009921156614383126,7.282149158210853e-11,3.608708840088541e-15,8.586950383107641e-14,1.4875854115653109e-27,7.173636350746954e-20,2.683236253332602e-28
0.0009886549457317107,1.6104081438765848e-12,3.590255056471652e-15,2.750085310679886e-13,6.68573219028714e-27,-2.4072175106621362e-20,-5.47485340547724e-27
0.0009924509500388369,1.0213165946420908e-10,4.679121294978044e-15,6.300495837132659e-13,6.186535830085709e-27,-5.273855938177205e-18,-3.3645256586705634e-26
0.0010025406497977535,7.829384609739438e-11,4.8636917506563485e-15,4.7308537965568406e-14,5.953902145650979e-28,2.950992890992421e-20,4.0060415101752674e-28
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0015952882740180307,1.8142808443194505e-10,2.220763789259174e-15,5.964023675679729e-12,1.1882394425495337e-25,8.390003702564483e-18,-6.760094910755374e-25
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.001597054096345822,5.492340696468353e-11,1.8629227508533434e-15,1.6210510238196637e-11,-2.7701157647922067e-24,-1.2009957116495258e-16,5.120082306954669e-25
0.00065342901866629,0.0,0.0,0.0,0.0,0.0,0.0
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0009928919485288827,7.305773117636997e-11,3.331501239096284e-15,2.7724963558158284e-14,-2.585106856477133e-28,-1.7341236002079227e-19,6.458590958347529e-29
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0015957275421656053,4.783024621084071e-11,1.4732517080062873e-15,1.5401703304643457e-11,-2.317481650586132e-24,-1.0651636060058125e-16,1.0848298562009118e-25
0.0009897225502592455,6.067472731891764e-11,6.761503663326876e-15,1.8518857822456724e-14,-7.505892704091225e-29,-7.71446578035479e-20,1.9315412150285147e-28
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0010005178746972454,7.285453799403583e-12,3.288386266011192e-15,8.544091014736737e-13,4.528821431923656e-26,-2.2748235552472515e-18,2.176370429220225e-28
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009872985899894331,4.5851343580347373e-11,1.7663063478742892e-15,9.598418364717757e-13,4.7995514820723e-27,3.3825492635721856e-18,3.9228903333950583e-26
0.0009887839250845658,1.5942806664618043e-12,3.593727929029382e-15,2.7597463237211794e-13,6.759432367853528e-27,-2.2652446170055267e-20,-5.463135394550345e-27
0.0009924132345623259,7.92149310268839e-11,1.324242411825228e-15,1.549110791528229e-13,2.1756097089642e-27,-9.408800529581139e-19,-4.353773576556347e-28
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015843901257700389,2.7953392641547595e-12,3.5984321061425475e-17,3.633521081992536e-12,-8.838275460173924e-27,-6.074054015508671e-18,-4.059686895928244e-26
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.00065340047828812,9.444591442321839e-15,1.7477822550170105e-17,1.5075733453003473e-18,7.738581098985597e-36,-1.4651093440998327e-25,-1.5121968176759625e-46
0.0015891499953077687,1.9331287441689636e-10,9.713992693007962e-17,7.896183619460807e-12,-1.8046647183385946e-25,-3.353276252166399e-17,1.2351618537575726e-25
0.001594489061176733,1.48924496936535e-10,1.6064178272848888e-15,4.0299947926097905e-12,3.236971653754547e-25,4.3394866489859944e-17,1.9002969622267035e-26
0.000999833477631398,7.006756078407391e-11,1.8004708857840876e-15,1.013637435863188e-13,1.3688847750202044e-27,-8.472201660166432e-19,3.599856342405395e-29
0.001002740700072461,7.383983088722238e-14,2.3517690706131746e-15,3.495464033715888e-13,1.0764291515526934e-28,-7.89531524300804e-20,-1.0021426418897975e-26
0.0006535157212725412,2.2588852086526478e-11,7.567878729760432e-17,7.216048816342325e-18,1.6860601545552415e-34,-9.915446195220692e-25,-2.8768879500093134e-36
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.00065342901866629,0.0,0.0,0.0,0.0,0.0,0.0
0.000999378716912622,6.363917755726642e-11,4.7796372250523624e-15,2.7421028839513596e-13,-1.572909404196877e-27,9.147255697114532e-19,-9.801713273590445e-27
0.0015817322352613154,6.079073629040609e-13,4.969325646703145e-16,6.48772329393848e-14,-2.347964218051221e-28,4.4784395569887696e-20,-2.8384668810165876e-28
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0015926516810650117,2.1104365907915573e-10,2.264341729926205e-15,6.961859171710773e-13,1.7858108729408257e-26,4.729240779813536e-18,2.1098121370357062e-26
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.000653551590255529,2.2533922131592003e-11,1.621163995818946e-17,1.20338705392209e-18,5.314035881047715e-36,2.5288455005003642e-25,-1.1232349094628926e-37
0.0016043190079561389,7.459928939171696e-12,1.3638531259694619e-17,5.988035119284245e-12,4.065249353351763e-26,-1.5845844385395514e-17,-3.5717066446383433e-26
0.0009936616196867271,2.8322201500025174e-12,2.1313550169622214e-15,1.069863008825959e-13,5.1652153617136475e-28,-1.2090575523985603e-19,1.530752861274482e-27
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009935184670684144,7.299101767910524e-11,5.222325901293588e-15,7.090346222509416e-14,-1.2996500363736101e-27,-3.4602496058375334e-19,4.152393816336562e-28
0.0006534618871791846,1.0302373397525119e-14,1.990798263124889e-17,2.0873844511014076e-18,1.345604072073727e-35,2.118707906405069e-25,0.0
0.0015937420417657727,2.1844502792191335e-10,2.3426956031879983e-15,4.274327203134538e-12,-2.062749320689317e-27,-8.108385275668555e-18,-4.277150458031654e-25
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0015952882740180307,1.8142808443194505e-10,2.220763789259174e-15,5.964023675679729e-12,1.1882394425495337e-25,8.390003702564483e-18,-6.760094910755374e-25
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0016040372702769618,7.613325393511567e-12,1.3424652136511748e-16,6.138497583241086e-12,-1.526414251787226e-26,-1.6166904355915395e-17,-1.755533728613027e-25
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.00065342901866629,0.0,0.0,0.0,0.0,0.0,0.0
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0009928919485288827,7.305773117636997e-11,3.331501239096284e-15,2.7724963558158284e-14,-2.585106856477133e-28,-1.7341236002079227e-19,6.458590958347529e-29
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0015957275421656053,4.783024621084071e-11,1.4732517080062873e-15,1.5401703304643457e-11,-2.317481650586132e-24,-1.0651636060058125e-16,1.0848298562009118e-25
0.0009897225502592455,6.067472731891764e-11,6.761503663326876e-15,1.8518857822456724e-14,-7.505892704091225e-29,-7.71446578035479e-20,1.9315412150285147e-28
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0010005178746972454,7.285453799403583e-12,3.288386266011192e-15,8.544091014736737e-13,4.528821431923656e-26,-2.2748235552472515e-18,2.176370429220225e-28
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009872985899894331,4.5851343580347373e-11,1.7663063478742892e-15,9.598418364717757e-13,4.7995514820723e-27,3.3825492635721856e-18,3.9228903333950583e-26
0.0009887839250845658,1.5942806664618043e-12,3.593727929029382e-15,2.7597463237211794e-13,6.759432367853528e-27,-2.2652446170055267e-20,-5.463135394550345e-27
0.0009924132345623259,7.92149310268839e-11,1.324242411825228e-15,1.549110791528229e-13,2.1756097089642e-27,-9.408800529581139e-19,-4.353773576556347e-28
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0015952882740180307,1.8142808443194505e-10,2.220763789259174e-15,5.964023675679729e-12,1.1882394425495337e-25,8.390003702564483e-18,-6.760094910755374e-25
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0016040372702769618,7.613325393511567e-12,1.3424652136511748e-16,6.138497583241086e-12,-1.526414251787226e-26,-1.6166904355915395e-17,-1.755533728613027e-25
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0009938993302079481,1.398019960305664e-12,3.0371329414935827e-15,3.1143165817611255e-14,3.005048997758085e-29,3.0227364444642734e-20,-3.0138938498984736e-28
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0009928919485288827,7.305773117636997e-11,3.331501239096284e-15,2.7724963558158284e-14,-2.585106856477133e-28,-1.7341236002079227e-19,6.458590958347529e-29
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0015957275421656053,4.783024621084071e-11,1.4732517080062873e-15,1.5401703304643457e-11,-2.317481650586132e-24,-1.0651636060058125e-16,1.0848298562009118e-25
0.0009897225502592455,6.067472731891764e-11,6.761503663326876e-15,1.8518857822456724e-14,-7.505892704091225e-29,-7.71446578035479e-20,1.9315412150285147e-28
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0010005178746972454,7.285453799403583e-12,3.288386266011192e-15,8.544091014736737e-13,4.528821431923656e-26,-2.2748235552472515e-18,2.176370429220225e-28
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009872985899894331,4.5851343580347373e-11,1.7663063478742892e-15,9.598418364717757e-13,4.7995514820723e-27,3.3825492635721856e-18,3.9228903333950583e-26
0.0006534618871791846,1.0302373397525119e-14,1.990798263124889e-17,2.0873844511014076e-18,1.345604072073727e-35,2.118707906405069e-25,0.0
0.0009924132345623259,7.92149310268839e-11,1.324242411825228e-15,1.549110791528229e-13,2.1756097089642e-27,-9.408800529581139e-19,-4.353773576556347e-28
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0015952882740180307,1.8142808443194505e-10,2.220763789259174e-15,5.964023675679729e-12,1.1882394425495337e-25,8.390003702564483e-18,-6.760094910755374e-25
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0016040372702769618,7.613325393511567e-12,1.3424652136511748e-16,6.138497583241086e-12,-1.526414251787226e-26,-1.6166904355915395e-17,-1.755533728613027e-25
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0009938993302079481,1.398019960305664e-12,3.0371329414935827e-15,3.1143165817611255e-14,3.005048997758085e-29,3.0227364444642734e-20,-3.0138938498984736e-28
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0009928919485288827,7.305773117636997e-11,3.331501239096284e-15,2.7724963558158284e-14,-2.585106856477133e-28,-1.7341236002079227e-19,6.458590958347529e-29
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0009897225502592455,6.067472731891764e-11,6.761503663326876e-15,1.8518857822456724e-14,-7.505892704091225e-29,-7.71446578035479e-20,1.9315412150285147e-28
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0010005178746972454,7.285453799403583e-12,3.288386266011192e-15,8.544091014736737e-13,4.528821431923656e-26,-2.2748235552472515e-18,2.176370429220225e-28
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009872985899894331,4.5851343580347373e-11,1.7663063478742892e-15,9.598418364717757e-13,4.7995514820723e-27,3.3825492635721856e-18,3.9228903333950583e-26
0.0006534618871791846,1.0302373397525119e-14,1.990798263124889e-17,2.0873844511014076e-18,1.345604072073727e-35,2.118707906405069e-25,0.0
0.0009924132345623259,7.92149310268839e-11,1.324242411825228e-15,1.549110791528229e-13,2.1756097089642e-27,-9.408800529581139e-19,-4.353773576556347e-28
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.001603816733256545,3.27481105725517e-12,2.0454543967881193e-16,2.858655912717498e-12,6.0658854654831e-26,-4.857655332133878e-18,3.3148541406927317e-26
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0016040372702769618,7.613325393511567e-12,1.3424652136511748e-16,6.138497583241086e-12,-1.526414251787226e-26,-1.6166904355915395e-17,-1.755533728613027e-25
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0009938993302079481,1.398019960305664e-12,3.0371329414935827e-15,3.1143165817611255e-14,3.005048997758085e-29,3.0227364444642734e-20,-3.0138938498984736e-28
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0009928919485288827,7.305773117636997e-11,3.331501239096284e-15,2.7724963558158284e-14,-2.585106856477133e-28,-1.7341236002079227e-19,6.458590958347529e-29
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0015957275421656053,4.783024621084071e-11,1.4732517080062873e-15,1.5401703304643457e-11,-2.317481650586132e-24,-1.0651636060058125e-16,1.0848298562009118e-25
0.0009897225502592455,6.067472731891764e-11,6.761503663326876e-15,1.8518857822456724e-14,-7.505892704091225e-29,-7.71446578035479e-20,1.9315412150285147e-28
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
0.0010005178746972454,7.285453799403583e-12,3.288386266011192e-15,8.544091014736737e-13,4.528821431923656e-26,-2.2748235552472515e-18,2.176370429220225e-28
0.0009897154828552338,4.657688769183914e-12,2.9400295511908308e-15,4.092082785877903e-14,-4.068166220502735e-28,-4.6293923064828027e-20,-1.8962707292144545e-28
0.0009872985899894331,4.5851343580347373e-11,1.7663063478742892e-15,9.598418364717757e-13,4.7995514820723e-27,3.3825492635721856e-18,3.9228903333950583e-26
0.0006534618871791846,1.0302373397525119e-14,1.990798263124889e-17,2.0873844511014076e-18,1.345604072073727e-35,2.118707906405069e-25,0.0
0.0009924132345623259,7.92149310268839e-11,1.324242411825228e-15,1.549110791528229e-13,2.1756097089642e-27,-9.408800529581139e-19,-4.353773576556347e-28
0.0006535444028735228,2.2603677352089946e-11,2.0199190920151264e-17,2.115681857205591e-18,1.3829003571724786e-35,-2.9545160228171237e-25,-2.1327348823311906e-37
0.0015841752904502118,2.6230214640958074e-12,2.326882946409153e-17,3.653293708708786e-12,-1.5884056127177472e-26,-5.910361998334781e-18,-2.9702844037120427e-26
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.001582353623129913,3.830758277994983e-12,4.829502300553891e-16,3.603478698303835e-12,-1.2793192000472042e-25,-6.995617095501491e-18,-7.89387914764185e-26
0.000653547343664939,2.2575123796434894e-11,1.8497261426739607e-17,1.7049161676919174e-18,9.572874501183448e-36,-3.1532432951890683e-27,-1.6677332508163916e-37
0.0015944946599430955,1.4924797490743355e-10,3.2280494256028185e-15,4.027712132553922e-12,4.581211085226429e-25,4.2840755075920044e-17,3.2309820763639014e-26
0.001597441972888053,2.24245073824625e-10,9.258583988170957e-16,2.1158090809327037e-12,-9.228088363478643e-26,-3.16819112504214e-17,-1.5928644777971827e-26
0.001603816733256545,3.27481105725517e-12,2.0454543967881193e-16,2.858655912717498e-12,6.0658854654831e-26,-4.857655332133878e-18,3.3148541406927317e-26
0.0015968330271397021,2.2724168821343168e-10,2.7478881223398755e-15,2.0694519107212597e-12,-1.4803378301381808e-25,-3.112371184494258e-17,-4.9393373448139906e-26
0.0016040372702769618,7.613325393511567e-12,1.3424652136511748e-16,6.138497583241086e-12,-1.526414251787226e-26,-1.6166904355915395e-17,-1.755533728613027e-25
0.0010019042062273985,9.917866004288017e-13,3.1939350270278858e-15,2.8181542078327526e-13,7.731231295443576e-27,-2.3910279727023665e-19,3.422565456792716e-27
0.0009938993302079481,1.398019960305664e-12,3.0371329414935827e-15,3.1143165817611255e-14,3.005048997758085e-29,3.0227364444642734e-20,-3.0138938498984736e-28
0.0010001080517589632,6.828366992851175e-11,2.0921538916570504e-15,1.4688202040768354e-14,4.7098885401230825e-29,1.1851788515457666e-19,-6.64189840786765e-29
0.0015719677940247293,7.391422084476815e-11,2.7394419485278485e-15,1.7988889691246593e-11,-3.902651482606682e-24,-1.5458078739987863e-16,-8.462690287952155e-25
0.0015903767675136192,2.352195732512079e-10,1.7274733872030694e-15,3.830906903482942e-12,-2.701802984360546e-25,-5.623764805963499e-17,-1.5531992939416998e-25
0.0006535113093052311,2.2590990662014418e-11,4.068797282359468e-17,4.266240052953895e-18,-5.620836587927065e-35,-2.0277430741702017e-23,4.18247657215721e-46
0.0006535774858622881,2.2595566159500007e-11,0.0,0.0,0.0,0.0,0.0
0.0006535599481414389,0.0,0.0,0.0,0.0,0.0,0.0
